yearID,round,playerID,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
2008,NLCS,hamelco01,PHI,NL,2,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2008,NLCS,happja01,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NLCS,kempma01,LAN,NL,5,15,1,5,1,0,0,0,0,1,4,4,0,0,0,0,1
2008,NLCS,kershcl01,LAN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NLCS,kuoho01,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2008,NLCS,loneyja01,LAN,NL,5,16,0,7,2,0,0,2,0,0,3,5,1,0,0,0,0
2008,NLCS,madsory01,PHI,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NLCS,martiru01,LAN,NL,5,17,3,2,0,0,0,1,1,0,3,7,0,2,0,0,1
2008,NLCS,mcdonja03,LAN,NL,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NLCS,myersbr01,PHI,NL,1,3,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0
2008,NLCS,victosh01,PHI,NL,5,18,2,4,0,1,1,6,0,0,2,1,2,0,1,0,1
2008,NLCS,wadeco01,LAN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NLDS1,billich01,LAN,NL,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,NLDS1,broxtjo01,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NLDS1,cedenro02,CHN,NL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008,NLDS1,cottsne01,CHN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NLDS1,dewitbl01,LAN,NL,3,11,2,3,2,0,0,1,0,0,0,2,0,0,0,0,0
2008,NLDS1,ethiean01,LAN,NL,3,10,2,1,0,0,0,0,0,0,4,4,0,0,0,0,0
2008,NLDS1,fontemi01,CHN,NL,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NLDS1,harderi01,CHN,NL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,NLDS1,kempma01,LAN,NL,3,13,0,2,2,0,0,1,0,0,0,5,0,0,0,0,1
2008,NLDS1,loneyja01,LAN,NL,3,14,2,3,1,0,1,6,0,0,0,2,0,0,0,0,0
2008,NLDS1,marmoca01,CHN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NLDS1,marshse01,CHN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NLDS1,martiru01,LAN,NL,3,13,2,4,3,0,1,5,0,0,1,3,0,0,0,0,0
2008,NLDS1,piefe01,CHN,NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,NLDS1,samarje01,CHN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NLDS1,sotoge01,CHN,NL,3,11,0,2,1,0,0,0,0,0,1,3,0,0,0,0,0
2008,NLDS1,wadeco01,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NLDS1,zambrca01,CHN,NL,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,NLDS2,blantjo01,PHI,NL,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008,NLDS2,braunry02,MIL,NL,4,16,0,5,2,0,0,2,0,0,0,4,0,0,0,1,0
2008,NLDS2,fieldpr01,MIL,NL,4,14,1,1,0,0,1,2,0,0,2,5,2,0,0,1,0
2008,NLDS2,gallayo01,MIL,NL,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NLDS2,gwynnto02,MIL,NL,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,NLDS2,hamelco01,PHI,NL,1,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0
2008,NLDS2,hardyjj01,MIL,NL,4,14,2,6,1,0,0,2,0,0,2,0,0,0,0,0,0
2008,NLDS2,hartco01,MIL,NL,4,13,0,3,0,0,0,0,0,0,1,3,0,1,1,0,1
2008,NLDS2,madsory01,PHI,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NLDS2,mccluse01,MIL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NLDS2,myersbr01,PHI,NL,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,NLDS2,nelsobr02,MIL,NL,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008,NLDS2,parrama01,MIL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NLDS2,sabatcc01,MIL,NL,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,NLDS2,stettmi01,MIL,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NLDS2,victosh01,PHI,NL,4,14,2,5,3,0,1,5,3,0,3,0,1,0,0,0,1
2008,NLDS2,villaca01,MIL,NL,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NLDS2,weeksri01,MIL,NL,3,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008,WS,aybarwi01,TBA,AL,4,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2008,WS,baldero01,TBA,AL,3,6,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0
2008,WS,crawfca02,TBA,AL,5,19,4,5,1,0,2,2,1,0,0,1,0,1,0,0,0
2008,WS,garzama01,TBA,AL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,WS,howeljp01,TBA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2008,WS,jacksed01,TBA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,WS,kazmisc01,TBA,AL,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008,WS,longoev01,TBA,AL,5,20,0,1,0,0,0,2,0,0,0,9,0,0,0,0,0
2008,WS,navardi01,TBA,AL,5,17,2,6,1,0,0,0,0,0,1,5,0,0,0,0,1
2008,WS,perezfe01,TBA,AL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008,WS,priceda01,TBA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,WS,sonnaan01,TBA,AL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,WS,uptonbj01,TBA,AL,5,20,3,5,0,0,0,1,4,0,0,4,0,0,0,0,4
2008,WS,zobribe01,TBA,AL,4,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,WS,blantjo01,PHI,NL,1,3,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
2008,WS,hamelco01,PHI,NL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,WS,madsory01,PHI,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,WS,victosh01,PHI,NL,5,20,1,5,0,0,0,2,0,0,1,3,1,0,0,0,0
2009,ALCS,aceveal01,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,ALCS,aybarer01,LAA,AL,6,20,2,5,1,0,0,1,3,0,1,1,0,0,2,0,2
2009,ALCS,cabreme01,NYA,AL,6,23,3,9,2,0,0,4,0,0,3,6,0,0,2,0,0
2009,ALCS,canoro01,NYA,AL,6,23,4,6,1,2,0,4,0,0,4,3,1,2,0,0,1
2009,ALCS,cervefr01,NYA,AL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,ALCS,gardnbr01,NYA,AL,6,3,2,2,0,0,0,0,0,2,0,0,0,0,1,0,0
2009,ALCS,guzmafr01,NYA,AL,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,ALCS,izturma01,LAA,AL,4,10,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0
2009,ALCS,kendrho01,LAA,AL,4,14,3,4,0,1,1,1,0,0,1,1,0,0,0,0,0
2009,ALCS,mathije01,LAA,AL,5,12,2,7,5,0,0,1,0,0,0,2,0,0,0,0,0
2009,ALCS,moralke01,LAA,AL,6,24,1,4,0,0,1,4,0,0,1,6,0,1,0,0,1
2009,ALCS,napolmi01,LAA,AL,5,9,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
2009,ALCS,roberda08,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,ALCS,swishni01,NYA,AL,6,20,2,3,0,0,0,0,0,0,3,7,0,1,1,0,0
2009,ALCS,teixema01,NYA,AL,6,27,2,6,1,0,0,4,0,0,3,8,0,0,0,1,1
2009,ALCS,willire03,LAA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,ALDS1,cabreme01,NYA,AL,3,12,1,2,0,0,0,0,0,0,0,5,0,0,0,0,0
2009,ALDS1,canoro01,NYA,AL,3,12,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1
2009,ALDS1,cervefr01,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,ALDS1,gardnbr01,NYA,AL,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009,ALDS1,gomezca01,MIN,AL,1,4,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0
2009,ALDS1,harribr01,MIN,AL,3,12,1,3,0,1,0,1,0,0,0,3,0,0,0,0,0
2009,ALDS1,kubelja01,MIN,AL,3,14,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0
2009,ALDS1,mauerjo01,MIN,AL,3,12,1,5,1,0,0,1,0,0,2,4,0,0,0,0,0
2009,ALDS1,moraljo02,MIN,AL,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2009,ALDS1,spande01,MIN,AL,3,15,1,6,1,0,0,1,1,0,0,2,0,0,0,0,1
2009,ALDS1,swishni01,NYA,AL,3,12,0,1,1,0,0,1,0,0,0,4,0,0,0,0,0
2009,ALDS1,teixema01,NYA,AL,3,12,3,2,0,0,1,1,0,0,1,1,0,0,0,0,1
2009,ALDS1,tolbema01,MIN,AL,2,5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2009,ALDS1,youngde03,MIN,AL,3,12,1,1,1,0,0,0,1,0,1,5,0,1,0,0,0
2009,ALDS2,anderbr03,BOS,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,ALDS2,aybarer01,LAA,AL,3,11,2,4,1,1,0,2,0,0,0,1,0,0,0,0,0
2009,ALDS2,ellsbja01,BOS,AL,3,12,2,3,0,1,0,0,0,0,0,2,0,0,0,0,0
2009,ALDS2,gathrjo01,BOS,AL,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009,ALDS2,izturma01,LAA,AL,2,7,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0
2009,ALDS2,kendrho01,LAA,AL,2,5,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0
2009,ALDS2,kotchca01,BOS,AL,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,ALDS2,lowrije01,BOS,AL,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,ALDS2,mathije01,LAA,AL,2,3,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0
2009,ALDS2,moralke01,LAA,AL,3,10,1,2,0,0,1,3,0,0,1,0,0,0,0,1,0
2009,ALDS2,napolmi01,LAA,AL,2,4,1,1,1,0,0,0,0,0,0,1,0,2,0,0,0
2009,ALDS2,pedrodu01,BOS,AL,3,12,1,2,1,0,0,2,0,0,1,0,0,0,0,0,0
2009,ALDS2,willire03,LAA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLCS,bastaan01,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLCS,belisro01,LAN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLCS,billich01,LAN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,NLCS,blantjo01,PHI,NL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLCS,broxtjo01,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLCS,elbersc01,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLCS,ethiean01,LAN,NL,5,19,2,5,1,0,1,3,0,1,2,4,0,0,0,0,0
2009,NLCS,francbe01,PHI,NL,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,NLCS,hamelco01,PHI,NL,2,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0
2009,NLCS,happja01,PHI,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLCS,kempma01,LAN,NL,5,20,2,5,0,0,1,2,0,1,1,8,0,0,0,0,0
2009,NLCS,kershcl01,LAN,NL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,NLCS,kuoho01,LAN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLCS,loneyja01,LAN,NL,5,17,3,6,0,0,2,3,0,0,2,2,0,0,0,0,1
2009,NLCS,madsory01,PHI,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLCS,martiru01,LAN,NL,5,16,2,4,1,0,0,2,0,0,1,3,0,1,0,0,0
2009,NLCS,troncra01,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLCS,victosh01,PHI,NL,5,19,4,7,1,1,2,6,1,1,2,2,0,2,0,0,0
2009,NLDS1,belisro01,LAN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLDS1,boggsmi01,SLN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLDS1,broxtjo01,LAN,NL,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,NLDS1,ethiean01,LAN,NL,3,12,5,6,2,1,2,3,0,0,1,2,0,1,0,0,0
2009,NLDS1,hawksbl01,SLN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLDS1,hollima01,SLN,NL,3,12,1,2,0,0,1,1,0,0,0,2,0,1,0,0,0
2009,NLDS1,kempma01,LAN,NL,3,14,2,2,0,0,1,2,0,0,0,8,0,0,0,0,0
2009,NLDS1,kershcl01,LAN,NL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLDS1,kuoho01,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLDS1,loneyja01,LAN,NL,3,12,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0
2009,NLDS1,martiru01,LAN,NL,3,9,0,1,0,0,0,1,0,0,3,1,0,1,0,0,0
2009,NLDS1,mccleky01,SLN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLDS1,molinya01,SLN,NL,3,13,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1
2009,NLDS1,motteja01,SLN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLDS1,pujolal01,SLN,NL,3,10,0,3,0,0,0,1,0,0,3,1,3,0,0,0,0
2009,NLDS1,rasmuco01,SLN,NL,3,9,1,4,3,0,0,1,0,0,2,1,0,0,0,0,1
2009,NLDS1,ryanbr01,SLN,NL,3,12,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0
2009,NLDS1,schumsk01,SLN,NL,2,6,1,2,1,0,0,1,0,0,1,0,0,1,0,0,0
2009,NLDS1,wainwad01,SLN,NL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,NLDS2,bastaan01,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLDS2,belisma01,COL,NL,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLDS2,blantjo01,PHI,NL,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,NLDS2,daleyma01,COL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLDS2,fowlede01,COL,NL,4,14,1,3,0,0,0,2,0,0,1,3,0,0,1,2,1
2009,NLDS2,francbe01,PHI,NL,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLDS2,gonzaca01,COL,NL,4,17,5,10,2,0,1,1,2,1,2,1,0,0,0,0,0
2009,NLDS2,hamelco01,PHI,NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,NLDS2,hammeja01,COL,NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,NLDS2,happja01,PHI,NL,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,NLDS2,jimenub01,COL,NL,2,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2009,NLDS2,madsory01,PHI,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLDS2,moralfr01,COL,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLDS2,myersbr01,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLDS2,smithse01,COL,NL,3,5,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
2009,NLDS2,stewaia01,COL,NL,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2009,NLDS2,streehu01,COL,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NLDS2,tulowtr01,COL,NL,4,16,0,4,2,0,0,3,0,0,0,2,0,1,0,1,2
2009,NLDS2,victosh01,PHI,NL,4,17,4,6,1,0,1,1,1,0,1,1,0,0,1,0,0
2009,NLDS2,younger03,COL,NL,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,WS,aceveal01,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,WS,cabreme01,NYA,AL,4,13,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0
2009,WS,canoro01,NYA,AL,6,22,0,3,0,0,0,1,0,0,0,5,0,0,0,1,0
2009,WS,chambjo03,NYA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,WS,cokeph01,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,WS,gardnbr01,NYA,AL,5,10,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2009,WS,hugheph01,NYA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,WS,roberda08,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,WS,sabatcc01,NYA,AL,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2009,WS,swishni01,NYA,AL,5,15,3,2,1,0,1,1,0,0,4,4,0,0,0,0,0
2009,WS,teixema01,NYA,AL,6,22,5,3,1,0,1,3,0,0,2,8,0,3,0,0,0
2009,WS,blantjo01,PHI,NL,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2009,WS,francbe01,PHI,NL,4,7,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2009,WS,hamelco01,PHI,NL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,WS,happja01,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,WS,madsory01,PHI,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,WS,myersbr01,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,WS,victosh01,PHI,NL,6,22,3,4,1,0,0,2,0,0,3,1,0,1,0,1,0
2010,ALCS,andruel01,TEX,AL,6,27,4,9,2,0,0,2,4,0,2,3,0,0,1,0,0
2010,ALCS,borboju01,TEX,AL,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,ALCS,canoro01,NYA,AL,6,23,5,8,1,0,4,5,0,0,1,3,0,0,0,0,1
2010,ALCS,cantujo01,TEX,AL,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,ALCS,cervefr01,NYA,AL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,ALCS,cruzne02,TEX,AL,6,20,6,7,3,0,2,5,0,0,3,6,1,0,0,0,0
2010,ALCS,francje02,TEX,AL,4,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,ALCS,gardnbr01,NYA,AL,6,17,1,3,0,0,0,1,1,0,2,5,0,0,1,0,0
2010,ALCS,golsogr01,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,ALCS,grandcu01,NYA,AL,6,17,1,5,1,0,1,3,0,1,7,4,0,1,0,0,0
2010,ALCS,hamiljo03,TEX,AL,6,20,6,7,1,0,4,7,3,0,8,4,5,0,0,0,1
2010,ALCS,kinslia01,TEX,AL,6,20,1,5,1,1,0,3,2,1,3,3,0,0,1,1,0
2010,ALCS,morelmi01,TEX,AL,6,18,3,7,0,0,0,3,0,0,2,2,0,0,1,0,1
2010,ALCS,murphda07,TEX,AL,6,13,6,3,1,0,1,2,0,0,4,4,2,0,0,0,0
2010,ALCS,swishni01,NYA,AL,6,22,3,2,1,0,1,1,0,0,3,7,0,0,0,0,1
2010,ALCS,teixema01,NYA,AL,4,14,1,0,0,0,0,0,0,0,3,4,0,0,0,0,0
2010,ALDS1,andruel01,TEX,AL,5,24,2,8,1,0,0,1,3,1,0,2,0,0,0,0,2
2010,ALDS1,aybarwi01,TBA,AL,3,6,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0
2010,ALDS1,baldero01,TBA,AL,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,ALDS1,borboju01,TEX,AL,3,6,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,ALDS1,brignre01,TBA,AL,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2010,ALDS1,cantujo01,TEX,AL,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2010,ALDS1,crawfca02,TBA,AL,5,21,1,3,0,0,1,1,1,0,0,4,0,0,0,0,1
2010,ALDS1,cruzne02,TEX,AL,5,20,5,8,2,0,3,3,1,0,0,6,0,0,0,0,1
2010,ALDS1,francje02,TEX,AL,2,8,1,1,1,0,0,1,0,0,0,2,0,0,0,0,1
2010,ALDS1,hamiljo03,TEX,AL,5,18,1,2,0,0,0,1,1,0,2,6,0,0,0,0,0
2010,ALDS1,jasojo01,TBA,AL,3,10,0,3,0,0,0,1,0,0,1,2,0,0,0,0,0
2010,ALDS1,jennide01,TBA,AL,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,ALDS1,joycema01,TBA,AL,4,9,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0
2010,ALDS1,kinslia01,TEX,AL,5,18,5,8,0,0,3,6,0,0,2,2,0,0,0,0,0
2010,ALDS1,longoev01,TBA,AL,5,20,2,4,2,0,1,2,0,0,1,4,0,0,0,0,0
2010,ALDS1,morelmi01,TEX,AL,4,15,1,3,3,0,0,1,0,0,0,3,0,0,0,0,0
2010,ALDS1,murphda07,TEX,AL,2,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,ALDS1,rodrise01,TBA,AL,4,10,2,2,0,0,0,0,0,0,0,5,0,0,0,0,0
2010,ALDS1,shoppke01,TBA,AL,3,9,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
2010,ALDS1,uptonbj01,TBA,AL,5,21,0,4,2,0,0,2,2,0,0,7,0,0,0,0,0
2010,ALDS1,zobribe01,TBA,AL,5,20,2,6,2,0,1,2,0,0,2,6,0,0,0,0,0
2010,ALDS2,canoro01,NYA,AL,3,12,3,4,0,1,0,1,0,0,0,0,0,0,0,0,1
2010,ALDS2,gardnbr01,NYA,AL,3,10,1,2,0,0,0,1,1,0,1,3,0,0,0,1,0
2010,ALDS2,golsogr01,NYA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,ALDS2,grandcu01,NYA,AL,3,11,2,5,1,1,0,3,1,0,1,1,0,0,1,0,1
2010,ALDS2,hardyjj01,MIN,AL,3,10,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0
2010,ALDS2,kubelja01,MIN,AL,3,8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
2010,ALDS2,mauerjo01,MIN,AL,3,12,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0
2010,ALDS2,repkoja01,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,ALDS2,spande01,MIN,AL,3,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,ALDS2,swishni01,NYA,AL,3,12,3,4,2,0,1,1,0,0,1,1,0,0,0,0,1
2010,ALDS2,teixema01,NYA,AL,3,13,2,4,1,0,1,3,0,0,1,2,1,0,0,0,0
2010,ALDS2,tolbema01,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,ALDS2,valenda01,MIN,AL,3,9,1,2,1,0,0,2,0,0,1,3,0,0,0,1,0
2010,ALDS2,youngde03,MIN,AL,3,12,1,4,0,1,0,0,0,0,1,1,0,0,0,0,1
2010,NLCS,bastaan01,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLCS,blantjo01,PHI,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2010,NLCS,browndo01,PHI,NL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLCS,bumgama01,SFN,NL,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,NLCS,cainma01,SFN,NL,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,NLCS,fontemi01,SFN,NL,4,8,0,2,0,0,0,0,1,0,1,2,0,0,0,0,0
2010,NLCS,francbe01,PHI,NL,3,6,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
2010,NLCS,garcija01,SFN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLCS,hamelco01,PHI,NL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,NLCS,ishiktr01,SFN,NL,5,4,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0
2010,NLCS,linceti01,SFN,NL,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2010,NLCS,madsory01,PHI,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLCS,poseybu01,SFN,NL,6,23,1,5,2,0,0,3,0,0,3,7,1,0,0,0,0
2010,NLCS,ramirra02,SFN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLCS,romose01,SFN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NLCS,rossco01,SFN,NL,6,20,4,7,3,0,3,5,0,0,2,5,0,1,0,0,1
2010,NLCS,sanchjo01,SFN,NL,2,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,NLCS,sandopa01,SFN,NL,3,8,0,2,1,0,0,2,0,0,1,0,0,0,0,0,1
