playerID,yearID,teamID,lgID,round,POS,G,GS,InnOuts,PO,A,E,DP,TP,PB,SB,CS
kendrho01,2008,LAA,AL,ALDS1,2B,4,4,116,6,13,0,3,0,,,
mathije01,2008,LAA,AL,ALDS1,C,1,1,15,3,0,0,0,0,0,0,0
napolmi01,2008,LAA,AL,ALDS1,C,4,3,101,26,1,0,0,0,0,4,1
rodrifr03,2008,LAA,AL,ALDS1,P,2,0,7,0,0,0,0,0,,1,0
santaer01,2008,LAA,AL,ALDS1,P,1,1,16,1,0,0,0,0,,0,0
saundjo01,2008,LAA,AL,ALDS1,P,1,1,14,0,0,0,0,0,,0,0
teixema01,2008,LAA,AL,ALDS1,1B,4,4,116,39,2,0,4,0,,,
weaveje02,2008,LAA,AL,ALDS1,P,1,0,6,0,0,0,0,0,,1,0
willire03,2008,LAA,AL,ALDS1,RF,3,0,14,0,0,0,0,0,,,
anderbr03,2008,CHA,AL,ALDS2,CF,2,1,33,1,0,0,0,0,,,
anderbr03,2008,CHA,AL,ALDS2,LF,1,0,3,0,0,0,0,0,,,
danksjo01,2008,CHA,AL,ALDS2,P,1,1,20,0,1,0,0,0,,0,0
floydga01,2008,CHA,AL,ALDS2,P,1,1,9,0,0,0,0,0,,1,0
jenksbo01,2008,CHA,AL,ALDS2,P,1,0,3,0,1,0,0,0,,0,0
ramiral03,2008,CHA,AL,ALDS2,2B,4,4,102,7,11,1,2,0,,,
richacl01,2008,CHA,AL,ALDS2,P,2,0,19,1,1,0,0,0,,3,1
swishni01,2008,CHA,AL,ALDS2,1B,1,0,3,1,0,0,0,0,,,
swishni01,2008,CHA,AL,ALDS2,LF,2,1,30,3,0,0,0,0,,,
aybarwi01,2008,TBA,AL,ALDS2,1B,2,1,48,14,0,0,1,0,,,
baldero01,2008,TBA,AL,ALDS2,RF,1,1,21,0,0,0,0,0,,,
crawfca02,2008,TBA,AL,ALDS2,LF,4,4,105,10,0,0,0,0,,,
garzama01,2008,TBA,AL,ALDS2,P,1,1,18,0,0,0,0,0,,3,0
howeljp01,2008,TBA,AL,ALDS2,P,3,0,13,0,0,0,0,0,,0,0
kazmisc01,2008,TBA,AL,ALDS2,P,1,1,16,0,1,0,0,0,,0,0
longoev01,2008,TBA,AL,ALDS2,3B,4,4,105,1,7,0,2,0,,,
navardi01,2008,TBA,AL,ALDS2,C,4,4,105,31,1,0,0,0,0,3,1
perezfe01,2008,TBA,AL,ALDS2,RF,1,1,27,1,0,0,0,0,,,
shielja02,2008,TBA,AL,ALDS2,P,1,1,19,0,3,0,0,0,,0,1
sonnaan01,2008,TBA,AL,ALDS2,P,1,1,17,0,0,0,0,0,,0,0
uptonbj01,2008,TBA,AL,ALDS2,CF,4,4,105,9,0,0,0,0,,,
billich01,2008,LAN,NL,NLCS,P,2,2,15,0,0,0,0,0,,1,0
broxtjo01,2008,LAN,NL,NLCS,P,2,0,7,0,0,0,0,0,,1,1
dewitbl01,2008,LAN,NL,NLCS,2B,5,5,89,4,13,0,3,0,,,
ethiean01,2008,LAN,NL,NLCS,RF,5,5,129,7,0,0,0,0,,,
kempma01,2008,LAN,NL,NLCS,CF,5,4,111,9,0,1,0,0,,,
kershcl01,2008,LAN,NL,NLCS,P,2,0,6,0,0,0,0,0,,0,0
kuoho01,2008,LAN,NL,NLCS,P,3,0,9,0,0,0,0,0,,0,0
loneyja01,2008,LAN,NL,NLCS,1B,5,4,108,40,4,0,5,0,,,
martiru01,2008,LAN,NL,NLCS,C,5,5,129,36,4,0,0,0,0,2,2
mcdonja03,2008,LAN,NL,NLCS,P,2,0,16,0,1,0,0,0,,0,0
wadeco01,2008,LAN,NL,NLCS,P,4,0,11,0,0,0,0,0,,0,0
blantjo01,2008,PHI,NL,NLCS,P,1,1,15,0,0,0,0,0,,0,1
hamelco01,2008,PHI,NL,NLCS,P,2,2,42,0,3,0,0,0,,0,0
happja01,2008,PHI,NL,NLCS,P,1,0,9,0,1,0,0,0,,0,1
madsory01,2008,PHI,NL,NLCS,P,4,0,15,0,0,0,0,0,,0,0
myersbr01,2008,PHI,NL,NLCS,P,1,1,15,1,1,0,0,0,,0,0
victosh01,2008,PHI,NL,NLCS,CF,5,5,132,14,0,0,0,0,,,
cottsne01,2008,CHN,NL,NLDS1,P,2,0,5,0,0,0,0,0,,0,0
fontemi01,2008,CHN,NL,NLDS1,2B,1,1,24,1,3,0,0,0,,,
harderi01,2008,CHN,NL,NLDS1,P,1,1,13,0,1,1,0,0,,0,0
marmoca01,2008,CHN,NL,NLDS1,P,2,0,8,0,0,0,0,0,,0,0
marshse01,2008,CHN,NL,NLDS1,P,2,0,10,0,0,0,0,0,,0,0
samarje01,2008,CHN,NL,NLDS1,P,1,0,3,0,0,0,0,0,,0,0
sotoge01,2008,CHN,NL,NLDS1,C,3,3,78,25,1,0,0,0,0,0,0
zambrca01,2008,CHN,NL,NLDS1,P,1,1,19,0,2,0,0,0,,0,0
billich01,2008,LAN,NL,NLDS1,P,1,1,20,0,0,0,0,0,,0,0
broxtjo01,2008,LAN,NL,NLDS1,P,3,0,10,0,0,0,0,0,,1,0
dewitbl01,2008,LAN,NL,NLDS1,2B,3,3,62,7,8,0,2,0,,,
ethiean01,2008,LAN,NL,NLDS1,RF,3,3,81,6,0,0,0,0,,,
kempma01,2008,LAN,NL,NLDS1,CF,3,3,81,5,0,0,0,0,,,
loneyja01,2008,LAN,NL,NLDS1,1B,3,3,81,33,0,0,3,0,,,
martiru01,2008,LAN,NL,NLDS1,C,3,3,81,24,0,0,0,0,0,1,0
wadeco01,2008,LAN,NL,NLDS1,P,3,0,11,0,0,0,0,0,,0,0
braunry02,2008,MIL,NL,NLDS2,LF,4,4,102,6,0,0,0,0,,,
fieldpr01,2008,MIL,NL,NLDS2,1B,4,4,102,34,0,0,5,0,,,
gallayo01,2008,MIL,NL,NLDS2,P,2,1,21,1,0,0,0,0,,0,0
hardyjj01,2008,MIL,NL,NLDS2,SS,4,4,102,8,8,0,4,0,,,
hartco01,2008,MIL,NL,NLDS2,RF,4,4,102,10,0,0,0,0,,,
mccluse01,2008,MIL,NL,NLDS2,P,1,0,6,0,0,0,0,0,,0,0
parrama01,2008,MIL,NL,NLDS2,P,2,0,7,0,0,0,0,0,,0,0
sabatcc01,2008,MIL,NL,NLDS2,P,1,1,11,0,1,0,0,0,,4,0
stettmi01,2008,MIL,NL,NLDS2,P,3,0,4,0,0,0,0,0,,0,0
villaca01,2008,MIL,NL,NLDS2,P,2,0,11,0,0,0,0,0,,0,0
weeksri01,2008,MIL,NL,NLDS2,2B,2,2,23,1,1,1,0,0,,,
blantjo01,2008,PHI,NL,NLDS2,P,1,1,18,0,0,0,0,0,,0,0
hamelco01,2008,PHI,NL,NLDS2,P,1,1,24,0,0,0,0,0,,0,0
madsory01,2008,PHI,NL,NLDS2,P,3,0,12,1,1,0,0,0,,0,0
myersbr01,2008,PHI,NL,NLDS2,P,1,1,21,0,1,0,1,0,,0,0
victosh01,2008,PHI,NL,NLDS2,CF,4,4,105,5,0,0,0,0,,,
blantjo01,2008,PHI,NL,WS,P,1,1,18,0,2,0,0,0,,0,0
hamelco01,2008,PHI,NL,WS,P,2,2,39,1,2,0,0,0,,2,1
madsory01,2008,PHI,NL,WS,P,4,0,11,0,1,0,0,0,,2,0
myersbr01,2008,PHI,NL,WS,P,1,1,21,0,1,0,0,0,,0,0
victosh01,2008,PHI,NL,WS,CF,5,5,132,10,0,0,0,0,,,
aybarwi01,2008,TBA,AL,WS,1B,1,0,3,0,0,0,0,0,,,
baldero01,2008,TBA,AL,WS,RF,2,2,51,3,1,0,1,0,,,
crawfca02,2008,TBA,AL,WS,LF,5,5,126,5,0,0,0,0,,,
garzama01,2008,TBA,AL,WS,P,1,1,18,0,0,0,0,0,,0,1
howeljp01,2008,TBA,AL,WS,P,3,0,7,0,1,0,0,0,,3,0
jacksed01,2008,TBA,AL,WS,P,1,0,6,0,0,0,0,0,,0,0
kazmisc01,2008,TBA,AL,WS,P,2,2,30,0,2,0,0,0,,0,0
longoev01,2008,TBA,AL,WS,3B,5,5,126,5,7,1,0,0,,,
navardi01,2008,TBA,AL,WS,C,5,5,126,42,2,1,1,0,0,7,1
priceda01,2008,TBA,AL,WS,P,2,0,10,0,0,0,0,0,,1,0
shielja02,2008,TBA,AL,WS,P,1,1,17,0,0,0,0,0,,0,0
sonnaan01,2008,TBA,AL,WS,P,1,1,12,0,1,0,0,0,,0,0
uptonbj01,2008,TBA,AL,WS,CF,5,5,126,9,1,0,1,0,,,
zobribe01,2008,TBA,AL,WS,RF,3,2,51,8,0,0,0,0,,,
aybarer01,2009,LAA,AL,ALCS,SS,6,6,172,19,17,0,5,0,,,
izturma01,2009,LAA,AL,ALCS,2B,2,2,64,4,8,1,1,0,,,
jepseke01,2009,LAA,AL,ALCS,P,3,0,11,0,1,0,0,0,,0,1
kazmisc01,2009,LAA,AL,ALCS,P,2,1,14,0,2,1,0,0,,1,1
kendrho01,2009,LAA,AL,ALCS,2B,4,4,108,4,13,1,1,0,,,
mathije01,2009,LAA,AL,ALCS,C,5,3,91,24,2,0,0,0,0,0,1
moralke01,2009,LAA,AL,ALCS,1B,6,6,172,52,11,0,7,0,,,
napolmi01,2009,LAA,AL,ALCS,C,5,3,81,23,3,0,0,0,0,2,2
santaer01,2009,LAA,AL,ALCS,P,4,0,17,1,0,0,0,0,,0,1
saundjo01,2009,LAA,AL,ALCS,P,2,2,31,1,1,0,2,0,,0,0
weaveje02,2009,LAA,AL,ALCS,P,3,1,19,0,1,0,0,0,,0,0
willire03,2009,LAA,AL,ALCS,LF,1,0,3,0,0,0,0,0,,,
aceveal01,2009,NYA,AL,ALCS,P,2,0,4,0,1,0,0,0,,0,0
cabreme01,2009,NYA,AL,ALCS,CF,6,6,146,9,1,0,0,0,,,
cabreme01,2009,NYA,AL,ALCS,LF,1,0,3,0,0,0,0,0,,,
cabreme01,2009,NYA,AL,ALCS,RF,3,0,27,2,0,0,0,0,,,
canoro01,2009,NYA,AL,ALCS,2B,6,6,176,14,21,2,5,0,,,
chambjo03,2009,NYA,AL,ALCS,P,4,0,5,0,0,0,0,0,,0,0
cokeph01,2009,NYA,AL,ALCS,P,2,0,2,0,0,0,0,0,,0,0
gardnbr01,2009,NYA,AL,ALCS,CF,4,0,30,3,0,0,0,0,,,
gaudich01,2009,NYA,AL,ALCS,P,1,0,3,0,0,0,0,0,,0,0
hugheph01,2009,NYA,AL,ALCS,P,3,0,8,0,0,0,0,0,,0,0
roberda08,2009,NYA,AL,ALCS,P,2,0,6,0,1,0,0,0,,0,0
sabatcc01,2009,NYA,AL,ALCS,P,2,2,48,0,3,0,0,0,,0,0
swishni01,2009,NYA,AL,ALCS,RF,6,6,149,19,1,0,1,0,,,
teixema01,2009,NYA,AL,ALCS,1B,6,6,176,71,2,0,8,0,,,
blackni01,2009,MIN,AL,ALDS1,P,1,1,17,1,2,0,0,0,,0,0
duensbr01,2009,MIN,AL,ALDS1,P,1,1,14,1,0,0,0,0,,0,0
gomezca01,2009,MIN,AL,ALDS1,CF,1,1,30,3,0,0,0,0,,,
harribr01,2009,MIN,AL,ALDS1,3B,2,1,42,2,3,0,1,0,,,
kubelja01,2009,MIN,AL,ALDS1,RF,2,2,51,2,0,0,0,0,,,
liriafr01,2009,MIN,AL,ALDS1,P,1,0,6,0,0,0,0,0,,0,0
mauerjo01,2009,MIN,AL,ALDS1,C,3,3,81,21,2,0,0,0,0,1,0
mijarjo01,2009,MIN,AL,ALDS1,P,2,0,2,0,0,0,0,0,,0,0
spande01,2009,MIN,AL,ALDS1,CF,2,2,51,2,0,0,0,0,,,
spande01,2009,MIN,AL,ALDS1,RF,1,1,30,1,0,0,0,0,,,
tolbema01,2009,MIN,AL,ALDS1,3B,2,2,39,0,2,0,1,0,,,
youngde03,2009,MIN,AL,ALDS1,LF,3,3,81,6,0,0,0,0,,,
aceveal01,2009,NYA,AL,ALDS1,P,1,0,3,0,0,0,0,0,,0,0
cabreme01,2009,NYA,AL,ALDS1,CF,3,3,78,4,0,0,0,0,,,
cabreme01,2009,NYA,AL,ALDS1,LF,2,0,6,0,0,0,0,0,,,
cabreme01,2009,NYA,AL,ALDS1,RF,1,0,3,0,0,0,0,0,,,
canoro01,2009,NYA,AL,ALDS1,2B,3,3,87,8,9,0,1,0,,,
cervefr01,2009,NYA,AL,ALDS1,C,1,0,3,1,0,0,0,0,0,0,0
chambjo03,2009,NYA,AL,ALDS1,P,3,0,5,0,0,0,0,0,,0,0
cokeph01,2009,NYA,AL,ALDS1,P,2,0,2,0,0,0,0,0,,0,0
gardnbr01,2009,NYA,AL,ALDS1,CF,3,0,9,1,0,0,0,0,,,
hugheph01,2009,NYA,AL,ALDS1,P,3,0,6,0,0,0,0,0,,0,0
roberda08,2009,NYA,AL,ALDS1,P,1,0,3,0,0,0,0,0,,0,0
sabatcc01,2009,NYA,AL,ALDS1,P,1,1,20,0,0,0,0,0,,1,0
swishni01,2009,NYA,AL,ALDS1,RF,3,3,84,4,2,0,0,0,,,
teixema01,2009,NYA,AL,ALDS1,1B,3,3,87,26,2,0,1,0,,,
bardda01,2009,BOS,AL,ALDS2,P,2,0,9,1,0,0,0,0,,0,0
beckejo02,2009,BOS,AL,ALDS2,P,1,1,20,0,0,0,0,0,,2,0
buchhcl01,2009,BOS,AL,ALDS2,P,1,1,15,1,0,0,0,0,,1,0
ellsbja01,2009,BOS,AL,ALDS2,CF,3,3,75,9,0,0,0,0,,,
kotchca01,2009,BOS,AL,ALDS2,1B,1,0,3,0,0,0,0,0,,,
lestejo01,2009,BOS,AL,ALDS2,P,1,1,18,0,2,0,0,0,,0,0
lowrije01,2009,BOS,AL,ALDS2,SS,2,0,6,0,0,0,0,0,,,
papeljo01,2009,BOS,AL,ALDS2,P,2,0,6,0,1,0,0,0,,0,1
pedrodu01,2009,BOS,AL,ALDS2,2B,3,3,75,4,10,0,1,0,,,
ramirra02,2009,BOS,AL,ALDS2,P,1,0,0,0,0,0,0,0,,0,0
aybarer01,2009,LAA,AL,ALDS2,SS,3,3,81,1,5,0,1,0,,,
izturma01,2009,LAA,AL,ALDS2,2B,2,2,54,2,1,0,0,0,,,
jepseke01,2009,LAA,AL,ALDS2,P,2,0,4,0,1,0,0,0,,1,0
kazmisc01,2009,LAA,AL,ALDS2,P,1,1,18,0,1,0,0,0,,0,0
kendrho01,2009,LAA,AL,ALDS2,2B,1,1,27,2,2,0,1,0,,,
mathije01,2009,LAA,AL,ALDS2,C,2,1,30,7,0,1,0,0,0,0,0
moralke01,2009,LAA,AL,ALDS2,1B,3,3,81,25,2,0,1,0,,,
napolmi01,2009,LAA,AL,ALDS2,C,2,2,51,10,1,0,0,0,0,1,0
weaveje02,2009,LAA,AL,ALDS2,P,1,1,22,1,2,0,0,0,,0,0
willire03,2009,LAA,AL,ALDS2,LF,1,0,6,1,0,0,0,0,,,
belisro01,2009,LAN,NL,NLCS,P,4,0,10,1,0,0,0,0,,0,0
billich01,2009,LAN,NL,NLCS,P,1,0,10,0,0,0,0,0,,0,0
broxtjo01,2009,LAN,NL,NLCS,P,3,0,9,0,0,0,0,0,,0,0
elbersc01,2009,LAN,NL,NLCS,P,1,0,1,0,0,0,0,0,,0,0
ethiean01,2009,LAN,NL,NLCS,RF,5,5,128,16,0,0,0,0,,,
kempma01,2009,LAN,NL,NLCS,CF,5,5,128,7,1,0,1,0,,,
kershcl01,2009,LAN,NL,NLCS,P,2,1,20,0,2,0,0,0,,0,1
kuoho01,2009,LAN,NL,NLCS,P,4,0,12,0,0,0,0,0,,0,0
loneyja01,2009,LAN,NL,NLCS,1B,5,5,128,39,2,0,4,0,,,
martiru01,2009,LAN,NL,NLCS,C,5,5,128,34,1,0,0,0,1,2,1
troncra01,2009,LAN,NL,NLCS,P,3,0,9,0,1,0,0,0,,0,0
bastaan01,2009,PHI,NL,NLCS,P,1,0,0,0,0,0,0,0,,0,0
blantjo01,2009,PHI,NL,NLCS,P,1,1,18,0,0,0,0,0,,1,0
francbe01,2009,PHI,NL,NLCS,LF,2,0,12,1,0,0,0,0,,,
hamelco01,2009,PHI,NL,NLCS,P,2,2,29,0,1,0,0,0,,0,0
happja01,2009,PHI,NL,NLCS,P,3,0,2,0,0,0,0,0,,0,0
madsory01,2009,PHI,NL,NLCS,P,4,0,10,0,1,0,0,0,,1,0
victosh01,2009,PHI,NL,NLCS,CF,5,5,132,9,0,0,0,0,,,
belisro01,2009,LAN,NL,NLDS1,P,2,0,4,0,0,0,0,0,,1,0
broxtjo01,2009,LAN,NL,NLDS1,P,3,0,11,0,1,0,0,0,,1,0
ethiean01,2009,LAN,NL,NLDS1,RF,3,3,81,5,0,0,0,0,,,
kempma01,2009,LAN,NL,NLDS1,CF,3,3,81,4,1,0,0,0,,,
kershcl01,2009,LAN,NL,NLDS1,P,1,1,20,0,1,0,0,0,,0,0
kuoho01,2009,LAN,NL,NLDS1,P,1,0,3,0,0,0,0,0,,0,0
loneyja01,2009,LAN,NL,NLDS1,1B,3,3,81,34,2,0,2,0,,,
martiru01,2009,LAN,NL,NLDS1,C,3,3,81,17,2,0,0,0,0,2,0
boggsmi01,2009,SLN,NL,NLDS1,P,1,0,3,1,0,0,0,0,,0,0
hawksbl01,2009,SLN,NL,NLDS1,P,1,0,3,0,0,0,0,0,,0,0
hollima01,2009,SLN,NL,NLDS1,LF,3,3,77,3,0,1,0,0,,,
mccleky01,2009,SLN,NL,NLDS1,P,1,0,2,0,0,0,0,0,,0,0
molinya01,2009,SLN,NL,NLDS1,C,3,3,77,24,1,0,0,0,1,0,0
motteja01,2009,SLN,NL,NLDS1,P,1,0,3,0,0,0,0,0,,0,0
pujolal01,2009,SLN,NL,NLDS1,1B,3,3,77,25,5,0,1,0,,,
rasmuco01,2009,SLN,NL,NLDS1,CF,3,3,71,5,0,0,0,0,,,
ryanbr01,2009,SLN,NL,NLDS1,SS,3,3,77,3,14,0,1,0,,,
schumsk01,2009,SLN,NL,NLDS1,2B,2,2,42,2,1,0,0,0,,,
schumsk01,2009,SLN,NL,NLDS1,CF,1,0,6,0,0,0,0,0,,,
wainwad01,2009,SLN,NL,NLDS1,P,1,1,24,2,0,0,0,0,,0,0
belisma01,2009,COL,NL,NLDS2,P,2,0,6,0,0,0,0,0,,0,0
daleyma01,2009,COL,NL,NLDS2,P,1,0,3,0,1,0,0,0,,0,0
fowlede01,2009,COL,NL,NLDS2,CF,4,4,105,5,0,0,0,0,,,
gonzaca01,2009,COL,NL,NLDS2,LF,3,3,78,4,0,0,0,0,,,
gonzaca01,2009,COL,NL,NLDS2,RF,1,1,27,1,0,0,0,0,,,
hammeja01,2009,COL,NL,NLDS2,P,1,1,11,0,2,0,1,0,,0,0
jimenub01,2009,COL,NL,NLDS2,P,2,2,36,1,2,0,0,0,,2,1
moralfr01,2009,COL,NL,NLDS2,P,4,0,8,0,0,0,0,0,,2,0
smithse01,2009,COL,NL,NLDS2,LF,1,1,27,1,0,0,0,0,,,
stewaia01,2009,COL,NL,NLDS2,3B,2,0,15,0,2,0,1,0,,,
streehu01,2009,COL,NL,NLDS2,P,3,0,8,0,0,0,0,0,,0,0
tulowtr01,2009,COL,NL,NLDS2,SS,4,4,105,12,10,0,3,0,,,
bastaan01,2009,PHI,NL,NLDS2,P,1,0,1,0,0,0,0,0,,0,0
blantjo01,2009,PHI,NL,NLDS2,P,2,0,11,1,0,0,0,0,,0,0
francbe01,2009,PHI,NL,NLDS2,LF,2,0,5,2,0,0,0,0,,,
hamelco01,2009,PHI,NL,NLDS2,P,1,1,15,0,2,0,0,0,,1,1
happja01,2009,PHI,NL,NLDS2,P,2,1,9,0,0,0,0,0,,0,0
madsory01,2009,PHI,NL,NLDS2,P,3,0,8,0,0,0,0,0,,0,0
myersbr01,2009,PHI,NL,NLDS2,P,1,0,2,0,1,0,0,0,,0,0
victosh01,2009,PHI,NL,NLDS2,CF,4,4,108,9,0,0,0,0,,,
aceveal01,2009,NYA,AL,WS,P,1,0,6,0,0,0,0,0,,0,0
brunebr01,2009,NYA,AL,WS,P,1,0,1,0,0,0,0,0,,0,0
cabreme01,2009,NYA,AL,WS,CF,4,4,84,8,0,0,0,0,,,
cabreme01,2009,NYA,AL,WS,RF,2,0,12,0,0,0,0,0,,,
canoro01,2009,NYA,AL,WS,2B,6,6,159,11,15,0,5,0,,,
chambjo03,2009,NYA,AL,WS,P,3,0,9,0,0,0,0,0,,1,0
cokeph01,2009,NYA,AL,WS,P,2,0,4,0,0,0,0,0,,0,0
gardnbr01,2009,NYA,AL,WS,CF,5,2,75,3,0,0,0,0,,,
hugheph01,2009,NYA,AL,WS,P,3,0,5,0,0,0,0,0,,1,0
roberda08,2009,NYA,AL,WS,P,2,0,7,0,0,0,0,0,,0,0
sabatcc01,2009,NYA,AL,WS,P,2,2,41,0,0,0,0,0,,1,0
swishni01,2009,NYA,AL,WS,RF,5,5,126,13,1,0,0,0,,,
teixema01,2009,NYA,AL,WS,1B,6,6,159,49,2,0,5,0,,,
blantjo01,2009,PHI,NL,WS,P,1,1,18,2,0,0,0,0,,0,0
francbe01,2009,PHI,NL,WS,CF,1,0,6,1,0,0,0,0,,,
francbe01,2009,PHI,NL,WS,LF,2,2,51,4,0,0,0,0,,,
hamelco01,2009,PHI,NL,WS,P,1,1,13,0,1,0,0,0,,0,0
happja01,2009,PHI,NL,WS,P,2,0,8,0,0,0,0,0,,0,0
madsory01,2009,PHI,NL,WS,P,5,0,13,0,0,0,0,0,,0,0
myersbr01,2009,PHI,NL,WS,P,1,0,3,0,0,0,0,0,,0,0
victosh01,2009,PHI,NL,WS,CF,6,6,150,14,0,0,0,0,,,
canoro01,2010,NYA,AL,ALCS,2B,6,6,156,12,15,0,4,0,,,
cervefr01,2010,NYA,AL,ALCS,C,1,1,21,6,0,0,0,0,0,2,0
chambjo03,2010,NYA,AL,ALCS,P,3,0,10,0,0,0,0,0,,1,0
gardnbr01,2010,NYA,AL,ALCS,LF,6,6,147,8,0,0,0,0,,,
golsogr01,2010,NYA,AL,ALCS,RF,1,0,3,0,0,0,0,0,,,
grandcu01,2010,NYA,AL,ALCS,CF,6,6,156,14,0,0,0,0,,,
hugheph01,2010,NYA,AL,ALCS,P,2,2,26,0,2,0,0,0,,3,0
loganbo02,2010,NYA,AL,ALCS,P,3,0,2,0,0,0,0,0,,0,0
mitrese01,2010,NYA,AL,ALCS,P,3,0,8,0,0,0,0,0,,1,0
moseldu01,2010,NYA,AL,ALCS,P,1,0,6,0,0,0,0,0,,0,0
roberda08,2010,NYA,AL,ALCS,P,4,0,8,0,0,0,0,0,,0,0
sabatcc01,2010,NYA,AL,ALCS,P,2,2,30,1,0,0,0,0,,3,0
swishni01,2010,NYA,AL,ALCS,1B,1,0,12,3,0,0,1,0,,,
swishni01,2010,NYA,AL,ALCS,RF,6,6,141,14,1,0,1,0,,,
teixema01,2010,NYA,AL,ALCS,1B,4,4,93,24,5,0,3,0,,,
andruel01,2010,TEX,AL,ALCS,SS,6,6,159,12,18,0,4,0,,,
cantujo01,2010,TEX,AL,ALCS,1B,1,1,27,8,0,0,1,0,,,
cruzne02,2010,TEX,AL,ALCS,LF,4,3,57,4,0,0,0,0,,,
cruzne02,2010,TEX,AL,ALCS,RF,5,3,90,7,0,0,0,0,,,
felizne01,2010,TEX,AL,ALCS,P,3,0,9,1,0,0,0,0,,0,0
francje02,2010,TEX,AL,ALCS,RF,4,3,69,3,0,1,0,0,,,
hamiljo03,2010,TEX,AL,ALCS,CF,6,6,159,15,0,1,0,0,,,
hollade01,2010,TEX,AL,ALCS,P,2,0,17,0,0,0,0,0,,0,0
hunteto02,2010,TEX,AL,ALCS,P,1,1,10,0,0,0,0,0,,0,0
kinslia01,2010,TEX,AL,ALCS,2B,6,6,159,10,13,0,4,0,,,
kirkmmi01,2010,TEX,AL,ALCS,P,1,0,6,0,0,0,0,0,,1,0
morelmi01,2010,TEX,AL,ALCS,1B,5,5,132,41,4,0,3,0,,,
murphda07,2010,TEX,AL,ALCS,LF,6,3,102,2,0,0,0,0,,,
odayda01,2010,TEX,AL,ALCS,P,3,0,2,0,0,0,0,0,,0,0
ogandal01,2010,TEX,AL,ALCS,P,2,0,6,0,0,0,0,0,,0,0
rapadcl01,2010,TEX,AL,ALCS,P,3,0,1,0,0,0,0,0,,0,0
wilsocj01,2010,TEX,AL,ALCS,P,2,2,36,0,2,0,0,0,,0,0
brignre01,2010,TBA,AL,ALDS1,SS,2,1,18,0,1,0,0,0,,,
crawfca02,2010,TBA,AL,ALDS1,LF,5,5,135,9,0,0,0,0,,,
daviswa01,2010,TBA,AL,ALDS1,P,1,1,15,0,0,0,0,0,,0,0
garzama01,2010,TBA,AL,ALDS1,P,1,1,18,1,0,0,0,0,,1,0
jasojo01,2010,TBA,AL,ALDS1,C,3,2,57,13,2,0,0,0,2,1,0
jennide01,2010,TBA,AL,ALDS1,RF,1,1,21,3,0,0,0,0,,,
joycema01,2010,TBA,AL,ALDS1,RF,3,2,54,7,0,0,0,0,,,
longoev01,2010,TBA,AL,ALDS1,3B,5,5,135,1,10,2,2,0,,,
niemaje01,2010,TBA,AL,ALDS1,P,1,0,9,0,0,0,0,0,,0,0
priceda01,2010,TBA,AL,ALDS1,P,2,2,38,1,1,0,0,0,,4,1
rodrise01,2010,TBA,AL,ALDS1,2B,4,3,81,6,6,1,4,0,,,
shielja02,2010,TBA,AL,ALDS1,P,1,1,13,0,0,1,0,0,,1,0
shoppke01,2010,TBA,AL,ALDS1,C,3,3,78,23,3,1,0,0,0,5,1
uptonbj01,2010,TBA,AL,ALDS1,CF,5,5,135,8,1,0,1,0,,,
zobribe01,2010,TBA,AL,ALDS1,1B,1,1,21,8,0,0,0,0,,,
zobribe01,2010,TBA,AL,ALDS1,2B,3,2,54,2,8,0,2,0,,,
zobribe01,2010,TBA,AL,ALDS1,RF,3,2,60,8,0,0,0,0,,,
andruel01,2010,TEX,AL,ALDS1,SS,5,5,135,9,7,2,2,0,,,
borboju01,2010,TEX,AL,ALDS1,LF,2,1,33,0,0,0,0,0,,,
cantujo01,2010,TEX,AL,ALDS1,1B,1,1,27,2,0,0,0,0,,,
cruzne02,2010,TEX,AL,ALDS1,LF,2,2,54,1,0,0,0,0,,,
cruzne02,2010,TEX,AL,ALDS1,RF,3,3,81,7,1,0,0,0,,,
felizne01,2010,TEX,AL,ALDS1,P,2,0,4,0,0,0,0,0,,0,0
francje02,2010,TEX,AL,ALDS1,RF,2,2,54,3,0,0,0,0,,,
hamiljo03,2010,TEX,AL,ALDS1,CF,5,5,135,20,0,1,0,0,,,
hollade01,2010,TEX,AL,ALDS1,P,2,0,14,0,0,0,0,0,,1,0
hunteto02,2010,TEX,AL,ALDS1,P,1,1,12,1,0,0,0,0,,1,0
kinslia01,2010,TEX,AL,ALDS1,2B,5,5,135,7,6,2,1,0,,,
morelmi01,2010,TEX,AL,ALDS1,1B,4,4,108,27,5,0,2,0,,,
murphda07,2010,TEX,AL,ALDS1,LF,2,2,48,1,0,0,0,0,,,
nippedu01,2010,TEX,AL,ALDS1,P,1,0,3,0,0,0,0,0,,0,0
odayda01,2010,TEX,AL,ALDS1,P,4,0,6,1,0,0,0,0,,0,0
ogandal01,2010,TEX,AL,ALDS1,P,1,0,1,0,0,0,0,0,,0,0
wilsocj01,2010,TEX,AL,ALDS1,P,1,1,19,0,1,0,0,0,,0,0
bakersc02,2010,MIN,AL,ALDS2,P,1,0,7,0,0,0,0,0,,0,0
cappsma01,2010,MIN,AL,ALDS2,P,1,0,3,0,0,0,0,0,,1,0
crainje01,2010,MIN,AL,ALDS2,P,1,0,1,0,0,0,0,0,,0,0
duensbr01,2010,MIN,AL,ALDS2,P,1,1,10,0,0,0,0,0,,0,0
